Id,cluster,top_categories
7703128085,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724224350,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729720352,36,"['01.02.10.13.14.01', '01.20.06.04.01', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7733150754,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743068749,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7710446770,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7730118939,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704224472,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7728273790,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7709356480,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715038213,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704631661,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7730554082,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7710699594,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715360371,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7701848225,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7717136632,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726573727,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7706004345,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7728630547,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726321462,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7712067706,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7709132909,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715362107,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733159267,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7702361280,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704217179,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729376854,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7722307322,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724247608,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703002886,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724255616,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743914663,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703364188,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7728274056,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719614852,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715363326,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715301390,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7702061600,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7725052136,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7704005167,38,"['01.19.10.18', '01.02.10.44.01', '01.20.03.04.04.01', '01.02.10.44.04', '01.20.06.04.01']"
7715089401,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7702155262,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724848373,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724256419,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734687333,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7737532313,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719826776,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7702079614,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715667170,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
9715365510,29,"['03.08.03.01.02.99', '01.20.07.11.03.01.02', '01.11.03.08.01.01', '01.02.10.44.04', '03.08.02.03']"
7735510667,68,"['03.08.03.01.01.02', '01.02.10.44.04', '03.36.09', '03.08.01.01.01.07', '01.02.10.44.01']"
7706052148,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7705053131,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7705021556,0,"['01.12.99', '01.02.10.13.11', '01.20.03.04.04.01', '01.02.10.13.12', '01.02.10.44.04']"
7710170225,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719614940,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718659145,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5074018989,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718618043,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733618288,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703037303,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734254192,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703434808,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743656412,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7737522763,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734568047,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743085494,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723624814,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718116822,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721190784,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720590564,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7702140435,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724093820,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5030042293,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719643934,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727233459,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718108204,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724207531,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7730035577,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7737516671,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724628850,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719011149,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703724472,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729421560,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7728677175,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5040053819,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7732517375,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731016464,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729422042,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734170496,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715677474,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721237520,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726257993,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704140014,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7701003700,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724601640,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716565759,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7713653904,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7709397623,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7725215870,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704248473,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734255414,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716586822,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726321141,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718229520,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704796310,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733618270,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7705990416,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727780363,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723324546,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7707329480,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7732046856,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733899423,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7708108149,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716224163,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721573836,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727523334,10,"['01.20.06.04.01', '02.17.04.04.99', '03.08.01.02.01.02', '01.02.10.44.04', '01.02.10.44.01']"
7735113758,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733182700,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720626309,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7722620976,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734519995,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743506801,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7732046849,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715398664,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7707086767,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7732517368,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743656451,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733618295,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726001230,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716028803,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726573710,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7710936566,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718659191,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727196623,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7707703787,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7732084121,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715026049,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727233794,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7737128510,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721263746,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7716012560,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7706142786,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7706816114,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721248515,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7705053597,68,"['03.08.03.01.01.02', '01.02.10.44.04', '03.36.09', '03.08.01.01.01.07', '01.02.10.44.01']"
7704515009,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721808478,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718227466,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7713630199,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704658624,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715667250,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727847191,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7704701365,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734256190,49,"['01.19.10.19', '01.02.10.44.14', '01.02.10.43.05.19.02', '01.02.10.13.12', '01.02.10.55.12']"
5074031010,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720269093,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720003368,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727623900,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7720009419,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7710460735,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715397928,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726069340,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7721573829,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715363608,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7723624839,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729564336,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7743623745,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726725962,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7730161035,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715362428,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7718659226,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7703722154,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7713691071,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734568030,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7735509090,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5003041438,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7733143926,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7729422035,59,"['03.08.02.03', '01.02.10.44.04', '01.19.10.18', '03.08.01.02.01.02', '03.08.01.01.05.03']"
7719270111,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7731173812,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724851739,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724255736,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7715628188,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7727102103,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7701182390,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
5030033757,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7724081430,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7717599849,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734252928,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7734259916,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7730165833,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726032196,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7726556707,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7709065804,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
7719157998,15,"['01.20.07.11.03.01.02', '01.20.03.04.04.01', '01.02.10.13.12', '01.20.06.04.01', '01.02.10.44.04']"
