id,cte
7715695360,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713046441,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715394821,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715398103,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7725539709,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723811412,"[1379622, 1258246, 28432039, 1376881, 1345602]"
7702051094,"[34325586, 24089899, 21066213, 19672625, 28432039]"
7722820326,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7705513678,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727209223,"[1345602, 34343195, 28432039, 24089899, 1376881]"
7704047022,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7702051792,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7725816790,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743944971,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7736668110,"[1345602, 34343195, 28432039, 24089899, 1376881]"
7715042114,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7714674777,"[19672625, 1376881, 24089899, 1345602, 28432039]"
9715005109,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727786686,"[17000393, 19672625, 1394368, 19509382, 28432039]"
7705412327,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7734408766,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729026306,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716696769,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733181230,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7709436992,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720525212,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720522853,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7705020295,"[16429493, 24089899, 24272272, 1376881, 28432039]"
7723330613,"[1339310, 28450402, 32333290, 1376881, 19672625]"
7723138571,"[1345602, 28432039, 1259786, 34325586, 1376881]"
7728019708,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713283643,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7714040019,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7730712331,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7734062476,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720095263,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727841506,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729760605,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723780563,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7736572828,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726318029,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5002001584,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724601087,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728549857,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721062870,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7707064139,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713004459,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726080707,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724905423,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724216776,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733181223,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727597791,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5051005503,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713799237,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721045233,"[16942420, 24089899, 1345602, 24272272, 1376881]"
7720270966,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716079082,"[34325586, 1345602, 18649849, 34240664, 34818835]"
7704236196,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733168737,"[1339310, 28432039, 19672625, 25898076, 1376881]"
7707105586,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719614980,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7732537540,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735566290,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7717091519,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704076129,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7702208210,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7734689877,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728848617,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724071552,"[16429493, 1339310, 25898076, 1376881, 1345602]"
7726187753,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718925407,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7708204847,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7717043346,"[1258215, 34818835, 32333290, 34770362, 28432039]"
7705104851,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5030033796,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7737132080,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718226328,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726318501,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733098705,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713754814,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718550691,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729139596,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710861543,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735026248,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723323623,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7725139034,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7736228134,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704657934,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7703182460,"[34857251, 28432039, 28536315, 1376881, 16429493]"
7705042235,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7703754533,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716763704,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728173731,"[35089941, 21566936, 33991325, 20127257, 18864895]"
7717023879,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724092520,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729272848,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7703820360,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718230331,"[19672625, 1376881, 24089899, 1345602, 28432039]"
9705149415,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716219893,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715161506,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7703351189,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710640209,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7730609599,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7705399210,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7722275279,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7734262130,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720308698,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715135778,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701020760,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743043649,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7736004960,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726321430,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7717599790,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7722820502,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718200721,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728604650,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713782829,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728604610,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735513386,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727190269,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743084902,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701109680,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721020415,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7732512433,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718924940,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7730698817,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731433690,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704222919,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7732072768,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713286725,"[1345602, 19672625, 21066213, 24089899, 32333290]"
7715011050,"[16429493, 24089899, 24272272, 1376881, 28432039]"
7723506240,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713099154,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7730568039,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728085002,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5038014241,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713333358,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733137143,"[1345602, 19672625, 21066213, 24089899, 32333290]"
7733178862,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721749504,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713136053,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704853583,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723348843,"[19672625, 1376881, 24089899, 1345602, 28432039]"
9718133155,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743104059,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726334630,"[19672625, 1376881, 24089899, 1345602, 28432039]"
9717084579,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7709387946,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743013108,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720762534,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716789580,"[34296055, 34827628, 19672625, 1345602, 1376881]"
7743656444,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729760683,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727047597,"[16942420, 24089899, 1345602, 24272272, 1376881]"
7710661801,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716221740,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704878309,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7737124402,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710143327,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701811747,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718230420,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7732111054,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723123173,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743027693,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724628875,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715002400,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7714271320,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728300806,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718227120,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716725561,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719765428,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724941534,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704835834,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713577509,"[16942420, 24089899, 1345602, 24272272, 1376881]"
7726705532,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726633285,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723918412,"[34296055, 20838297, 21476954, 1345602, 16942420]"
7715936288,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716199492,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724731696,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7702336766,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7736212529,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729776838,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701905508,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7714708546,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701984274,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7705840379,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733618249,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5074018996,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721118474,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719257784,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701895507,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701961968,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7709912899,"[34325586, 24089899, 21066213, 19672625, 28432039]"
7720590589,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735545349,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723013124,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5051002171,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7703112409,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735079948,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726050389,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7706021157,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727051628,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731575455,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731138208,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7712031202,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727190727,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7736234378,"[20925083, 1394368, 34827628, 1345602, 19672625]"
7725069034,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7734241813,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727809855,"[16942420, 24089899, 1345602, 24272272, 1376881]"
7734052005,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7702611878,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731483613,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724210358,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7709833051,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5074030351,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7732004599,"[16942420, 24089899, 1345602, 24272272, 1376881]"
7701944546,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7714924868,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733588146,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720257933,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719217125,"[1345602, 28432039, 1259786, 34325586, 1376881]"
7723162479,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7709501828,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701375995,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721260777,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715776940,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7702619852,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743069608,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720266790,"[1345602, 19672625, 21066213, 24089899, 32333290]"
7717666051,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7714039052,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7736242019,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701258410,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723050609,"[20127257, 16429493, 24089899, 1376881, 1379622]"
7743935328,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724732065,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7712102510,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724208630,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7714343246,"[24156441, 20127257, 1325442, 35007422, 26751454]"
7720830590,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724852644,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716586854,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723324105,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5074030506,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7712028249,"[1339310, 28432039, 19672625, 25898076, 1376881]"
7709154395,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7708265945,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726321455,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735099084,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710009515,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727190607,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7737127354,"[34840077, 1376881, 28432039, 34818835, 34325586]"
7729415983,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731110210,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721062790,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715992532,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735080541,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701378636,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715310719,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721247663,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731243019,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718310883,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7737051271,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7725618950,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716034282,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731263128,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720590476,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7702578500,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718258707,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726287412,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7702797527,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733834994,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7707120908,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724601633,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7730009986,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7707314029,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7707847267,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701199901,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7709753014,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7714941510,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7717082419,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727105591,"[19672625, 1376881, 24089899, 1345602, 28432039]"
9701112870,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715362330,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710081328,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719823398,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719082245,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720027792,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719614926,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715357604,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704077210,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7717026333,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726556591,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704179068,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7732015181,"[16429493, 24089899, 24272272, 1376881, 28432039]"
7701292227,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716682477,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7722597903,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729377061,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729415535,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727641539,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735525945,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743911729,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7708308010,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731180591,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5046066300,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5046066317,"[34325586, 24089899, 21066213, 19672625, 28432039]"
7731114221,"[16942420, 24089899, 1345602, 24272272, 1376881]"
7723001873,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704251571,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718120924,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710043065,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718112909,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729422123,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723691592,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729350285,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743657504,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701765530,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731202164,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7734229661,"[1345602, 34343195, 28432039, 24089899, 1376881]"
7723187113,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724505552,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7707278050,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704233886,"[34325586, 24089899, 21066213, 19672625, 28432039]"
7717799012,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735538750,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715029811,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710593781,"[1379622, 1258246, 28432039, 1376881, 1345602]"
7726705564,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7707331754,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713046032,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7702798457,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7729303140,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731108147,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7736648932,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7703808740,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713035104,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7703738796,"[1345602, 28432039, 1259786, 34325586, 1376881]"
7706041026,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743085737,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715011660,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715037562,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743044265,"[23037084, 19672625, 1376881, 24089899, 32333290]"
7709966213,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733151187,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7712047957,"[21235948, 21578590, 24232450, 16942420, 19292468]"
7714299660,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715397727,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5003022330,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7737516819,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726323156,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7732510122,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719286023,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7725069330,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721248508,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728673759,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7714165145,"[34325586, 24089899, 21066213, 19672625, 28432039]"
7728604988,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723087091,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723153844,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701046341,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719416868,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7709180959,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735066040,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7708183178,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7734252646,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727682430,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7704817070,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724240899,"[1345602, 34343195, 28432039, 24089899, 1376881]"
7726273219,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7702332112,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710723399,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7719261558,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7728145445,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7736551592,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731175810,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7709034517,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7725256411,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7710168515,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7713754807,"[34325586, 24089899, 21066213, 19672625, 28432039]"
7731267073,"[19672625, 1376881, 24089899, 1345602, 28432039]"
9729068476,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7709261534,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7718618090,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731166484,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723104607,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731266425,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733181350,"[1339310, 28432039, 19672625, 25898076, 1376881]"
9715212747,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727021817,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723876836,"[24156441, 20127257, 1325442, 35007422, 26751454]"
7720270691,"[19672625, 1376881, 24089899, 1345602, 28432039]"
5051005888,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7709166249,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724628868,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7702340628,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7702149170,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7730160070,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7732512352,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721662934,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7743709375,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720821282,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7703051763,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7720590557,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7721833227,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7725204967,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7724601665,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731555850,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7731557819,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7733589125,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7715024901,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7727506674,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7717023163,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7701351137,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7716034451,"[1345602, 19672625, 21066213, 24089899, 32333290]"
7728604681,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7723624941,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7737017418,"[16429493, 24089899, 24272272, 1376881, 28432039]"
7729598688,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7726190509,"[19672625, 1376881, 24089899, 1345602, 28432039]"
7735062655,"[19672625, 1376881, 24089899, 1345602, 28432039]"
